Mean,Median,Mode,STD,Variance,Quantile1,Quantile2,target
155.02647569444446,173.0,177.0,45.731133143854386,2091.336538620937,127.0,181.0,0
151.28168402777777,163.0,0.0,58.756723119549335,3452.3525117473837,116.0,199.0,0
105.77821180555556,104.0,95.0,43.024589556724216,1851.1153065245826,72.0,139.0,0
116.84592013888889,115.0,70.0,51.38612638729295,2640.5339850908445,71.0,161.0,0
118.25130208333333,125.0,146.0,39.32464535987043,1546.427732679579,86.0,151.0,0
141.68706597222223,144.0,255.0,58.67290810255552,3442.510145210925,103.75,170.0,0
142.82638888888889,143.0,254.0,64.40689122260038,4148.247636959877,103.0,175.0,0
165.73611111111111,175.0,255.0,62.486858186243076,3904.6074459876536,129.0,204.0,0
125.84982638888889,120.0,117.0,40.31236563247716,1625.0868228865259,99.0,147.0,0
116.09505208333333,114.0,82.0,47.171295891396454,2225.1311560736763,86.0,136.0,0
158.24609375,157.5,245.0,70.97504655162334,5037.4572330051,105.75,228.0,0
110.54079861111111,117.0,0.0,67.35652886919475,4536.901981306665,62.0,164.0,0
46.69184027777778,41.0,0.0,36.224435469522504,1312.2097250856,18.0,67.0,0
123.51258680555556,145.5,187.0,70.13457313277647,4918.85834851677,53.0,187.0,0
110.09244791666667,99.0,255.0,65.39317289305966,4276.267061021593,59.0,154.25,0
155.97743055555554,168.0,0.0,60.25708387639452,3630.9161572868443,134.0,199.0,0
123.18836805555556,120.0,93.0,51.182595614764736,2619.6580938645347,87.0,164.0,0
86.13498263888889,83.0,75.0,33.45221652004341,1119.0507901038652,61.0,109.0,0
131.01085069444446,142.5,213.0,76.61881638751372,5870.443024623541,61.0,206.0,0
156.97178819444446,165.0,233.0,65.87329735779493,4339.291304788472,98.0,222.0,0
94.09418402777777,72.0,1.0,77.61968402485874,6024.815348118912,21.0,171.0,0
141.85243055555554,152.0,145.0,40.11216817574271,1608.9860357590665,115.75,173.0,0
105.26822916666667,107.0,147.0,46.901345533325284,2199.7362128363716,71.0,144.0,0
124.66623263888889,106.0,255.0,82.80331535256565,6856.389033376435,64.0,197.25,0
158.74348958333334,157.0,255.0,53.36198531456356,2847.5014767116973,115.0,181.0,0
108.49609375,96.0,87.0,56.751437683865376,3220.7256791856553,68.0,144.0,0
122.14149305555556,142.0,5.0,71.57824570002403,5123.445257493007,56.0,183.0,0
125.84895833333333,123.0,31.0,63.09854862984337,3981.4268391927085,77.0,165.0,0
51.439670138888886,41.0,29.0,34.320826088009795,1177.9191033634138,25.0,84.0,0
156.25694444444446,166.5,236.0,70.46853947643132,4965.815055941358,98.0,226.0,0
116.95442708333333,118.0,124.0,39.63627060426879,1571.033947414822,91.0,142.25,0
155.90147569444446,162.0,205.0,62.66077458373329,3926.3726714334366,121.0,206.0,0
157.75911458333334,172.5,234.0,62.86493219522695,3951.999699910482,119.0,209.0,0
185.04600694444446,190.0,215.0,31.199146979524166,973.3867722499518,159.0,212.0,0
182.33810763888889,192.5,215.0,50.98643105743453,2599.6161519745247,145.0,224.0,0
80.19921875,53.5,0.0,72.83689552750099,5305.213350084093,11.0,153.0,0
108.41927083333333,46.5,1.0,114.15199302061892,13030.67751057943,1.0,253.0,0
133.24088541666666,172.0,2.0,77.27722604485916,5971.76966518826,50.75,196.0,0
115.31380208333333,126.5,143.0,53.80033222018704,2894.4757470024956,65.0,161.25,0
108.81380208333333,118.0,138.0,41.9131207138614,1756.7096879747178,77.0,138.0,0
75.49826388888889,63.0,64.0,55.36445689486799,3065.2230872636956,43.0,89.0,0
121.60199652777777,118.0,69.0,55.213600498805135,3048.5416800416547,70.0,168.0,0
91.60069444444444,89.0,113.0,40.32460864060241,1626.0740620177467,62.0,114.0,0
105.34982638888889,108.0,114.0,43.62803455664047,1903.405399275415,75.0,136.0,0
148.03211805555554,166.0,191.0,59.6166268552421,3554.142197597174,108.0,198.0,0
117.41796875,127.0,151.0,46.829285560979905,2192.9819861518013,85.0,152.0,0
140.39105902777777,138.0,243.0,47.05262944214836,2213.949937420127,114.0,159.0,0
152.72482638888889,155.0,170.0,49.07786622393907,2408.6369530948596,119.0,188.0,0
129.85286458333334,128.0,16.0,66.59287296431492,4434.610729641385,74.0,190.0,0
130.93576388888889,131.0,255.0,67.7594502334859,4591.343095944252,70.0,171.0,0
129.77604166666666,130.0,117.0,47.28805253031018,2236.159912109375,92.0,170.0,0
124.18055555555556,125.0,205.0,63.50404927791107,4032.7642746913575,68.0,185.0,0
97.40842013888889,90.0,21.0,58.546139644691394,3427.6504672957053,51.0,143.0,0
141.00043402777777,140.0,113.0,44.91180110264831,2017.069878283842,110.0,173.0,0
97.09505208333333,89.0,63.0,45.60359174105464,2079.687579684787,61.75,126.0,0
165.89192708333334,169.0,165.0,50.03641074363542,2503.6424001057944,129.0,203.0,0
151.59027777777777,159.0,161.0,35.09151739350117,1231.4145929783951,129.0,177.0,0
129.07161458333334,121.0,226.0,69.22786318737812,4792.497041490343,66.75,199.25,0
129.89019097222223,139.0,152.0,39.39136134011388,1551.6793482274184,103.0,161.0,0
120.32725694444444,125.5,1.0,75.57823177456648,5712.06911817009,42.0,194.0,0
125.41276041666667,133.0,53.0,38.097989434841864,1451.456798977322,102.0,152.0,0
176.97265625,191.0,255.0,62.29070957090723,3880.1324988471138,156.0,221.0,0
123.22222222222223,143.0,165.0,54.650301722818156,2986.6554783950614,82.0,163.25,0
87.20182291666667,89.0,91.0,31.56819360323646,996.5508473714193,63.0,110.0,0
142.13107638888889,153.0,181.0,41.32416740886416,1707.6868120358313,119.0,175.0,0
130.32118055555554,118.5,255.0,96.3592506009883,9285.105176384066,35.0,240.0,0
96.49696180555556,85.0,12.0,68.99443912126732,4760.232629658263,29.0,170.0,0
162.14105902777777,163.0,255.0,47.869837423889074,2291.521334989571,139.0,194.0,0
96.86979166666667,94.0,130.0,32.884154153650385,1081.3675944010417,73.0,126.0,0
131.98003472222223,135.0,157.0,42.74704080075037,1827.3094972210165,94.0,161.25,0
88.0390625,80.5,38.0,55.60597554029387,3092.0245157877603,44.0,122.0,0
154.06814236111111,166.0,210.0,61.515744024344066,3784.1867628686223,107.0,208.0,0
205.30164930555554,221.0,252.0,53.33396546554354,2844.5118722797915,199.0,237.0,0
140.96831597222223,148.0,176.0,51.716628594734566,2674.609673205717,98.0,183.0,0
58.556857638888886,60.0,67.0,24.16126512595476,583.7667324866777,40.0,78.0,0
142.62326388888889,149.0,155.0,28.653408036825343,821.0177921248071,128.0,163.0,0
67.76909722222223,63.0,52.0,25.772535646098866,664.2235936294367,51.0,83.0,0
144.39930555555554,153.0,234.0,62.49973138445363,3906.2164231288584,84.0,200.0,0
139.13411458333334,133.0,255.0,62.12645859075292,3859.696857028537,106.0,165.0,0
114.59592013888889,152.0,173.0,68.7540112518233,4727.114063215845,32.0,173.0,0
120.90190972222223,120.0,77.0,51.56831966988243,2659.291593575183,78.0,161.0,0
92.83637152777777,76.0,45.0,57.83864390868185,3345.3087291953,48.0,135.0,0
150.78559027777777,161.0,252.0,59.396144194195664,3527.901945137683,119.0,183.0,0
166.37282986111111,166.0,130.0,34.57737611310156,1195.594938866886,135.0,199.0,0
152.95008680555554,155.0,255.0,54.10201775022113,2927.0283246452423,118.0,189.0,0
129.68315972222223,135.0,251.0,69.91001379562906,4887.410028905044,73.75,177.0,0
170.97829861111111,184.0,186.0,33.4296065120384,1117.5385915497202,158.0,188.0,0
140.14409722222223,154.0,169.0,48.027336687806056,2306.6250693238812,109.0,178.0,0
54.731770833333336,17.0,7.0,62.227176184460816,3872.2214558919272,6.0,103.0,0
120.49175347222223,121.0,102.0,45.86142057625949,2103.2698972725575,90.0,157.0,0
139.85503472222223,144.5,188.0,57.40824344659741,3295.7064156237943,99.0,187.0,0
136.39105902777777,130.0,111.0,40.05414443014902,1604.334486031238,105.0,169.0,0
81.02256944444444,69.0,19.0,49.101522991294495,2410.959560064622,41.0,123.0,0
105.97439236111111,109.0,111.0,25.877058838089418,669.6221741099416,90.0,126.0,0
171.55164930555554,169.0,251.0,51.669656557191516,2669.753408738124,133.0,224.0,0
112.15190972222223,112.0,2.0,79.30779315666739,6289.726055380739,31.0,191.0,0
121.80338541666667,117.0,111.0,43.89693546706951,1926.9409434000652,104.0,155.25,0
97.15755208333333,100.0,110.0,55.46862307729513,3076.7681460910376,50.0,127.0,0
161.84635416666666,172.0,182.0,44.29495719871142,1962.043233235677,142.75,193.0,0
82.92751736111111,78.0,74.0,37.072534098190594,1374.3727844615041,57.0,108.0,0
98.82552083333333,101.0,114.0,53.18652425733379,2828.806362575955,64.0,125.0,0
162.69704861111111,182.0,255.0,86.05191257581653,7404.931657955971,107.0,242.0,0
179.22135416666666,206.0,255.0,76.62514474954325,5871.412807888455,138.0,242.0,0
137.03862847222223,140.0,150.0,34.067205090853065,1160.574462702245,116.0,160.0,0
117.96571180555556,108.0,25.0,78.83617499291911,6215.142487514166,41.0,197.0,0
211.36848958333334,225.0,254.0,50.877790294863296,2588.5495452880855,201.0,241.0,0
101.14887152777777,103.0,108.0,48.2162551879711,2324.80726435155,68.0,134.0,0
121.83116319444444,130.0,168.0,43.28007204816324,1873.164636494201,91.0,159.0,0
106.70963541666667,88.0,62.0,50.54130060535609,2554.423066880968,65.0,150.25,0
136.30946180555554,146.0,175.0,41.76705798469001,1744.4871326964578,112.0,171.0,0
124.21961805555556,141.0,156.0,55.488701901765616,3078.9960387430074,103.75,166.0,0
108.30859375,121.0,185.0,62.852877396192405,3950.4841969807944,42.0,167.0,0
134.09418402777777,135.0,155.0,51.21654803443273,2623.134792563356,105.0,165.0,0
143.35199652777777,160.0,16.0,61.24107620230603,3750.4694144166547,114.0,187.0,0
134.26302083333334,144.0,155.0,36.61445506956553,1340.6183200412327,114.75,160.0,0
113.02387152777777,115.0,0.0,81.3196381247082,6612.883544733496,32.0,192.0,0
138.33203125,141.0,130.0,30.627798880703153,938.0620642768013,127.0,161.0,0
148.72786458333334,161.0,200.0,56.1912284446652,3157.4541541205513,106.0,192.0,0
164.95572916666666,175.0,212.0,47.85710738848845,2290.302727593316,131.75,206.0,0
137.94661458333334,145.0,146.0,50.654974123668346,2565.9264034695098,102.0,176.0,0
211.96267361111111,209.0,255.0,38.11320850172874,1452.616662296248,189.0,255.0,0
108.53862847222223,115.0,14.0,62.55129340351201,3912.664306452245,52.0,165.0,0
101.86762152777777,110.0,5.0,62.42780074454972,3897.230305801203,43.0,151.0,0
81.06380208333333,81.0,104.0,33.6155218279649,1130.0033077663845,54.0,103.0,0
137.68272569444446,148.0,195.0,49.21230699664161,2421.8511599317007,99.0,180.0,0
119.65451388888889,127.0,194.0,56.957155990390675,3244.117618513696,77.0,172.0,0
155.38020833333334,172.0,178.0,61.75888704569783,3814.1601291232637,121.0,201.0,0
129.06857638888889,144.0,46.0,49.945895922499076,2494.5925195011096,93.75,168.0,0
85.56901041666667,85.5,10.0,66.73706903510016,4453.836383395725,13.0,154.0,0
128.15494791666666,137.0,150.0,47.523713395452596,2258.5033348931206,87.0,168.0,0
105.23046875,105.0,86.0,54.73169492436866,2995.558429294162,71.0,137.0,0
43.99913194444444,28.5,0.0,43.77036231632125,1915.8446173020352,1.0,85.0,0
98.09114583333333,90.0,90.0,33.186269720964745,1101.3284979926216,81.0,104.0,0
64.10894097222223,54.0,9.0,50.731932914893335,2573.7290172812377,16.0,105.0,0
150.79600694444446,163.0,225.0,58.74404566185559,3450.8629007221743,93.0,204.0,0
106.54123263888889,102.0,112.0,44.98569449938183,2023.7127095917126,72.0,139.0,0
103.97829861111111,109.5,22.0,49.40381066493137,2440.736508216387,64.0,142.0,0
99.8671875,91.0,224.0,62.20671241251363,3869.6750691731772,49.0,131.0,0
177.29513888888889,192.0,218.0,51.15663627236385,2617.0014347029323,152.75,212.25,0
145.74696180555554,155.5,205.0,53.198917035551446,2830.124773755486,100.0,191.0,0
191.36762152777777,198.0,255.0,53.716921445213174,2885.507649551203,157.0,249.0,0
131.40842013888889,141.0,46.0,63.45287059495536,4026.26678674015,67.0,189.0,0
162.63628472222223,199.0,254.0,92.17734455974309,8496.6628500856,75.0,251.0,0
171.65104166666666,175.0,255.0,63.4623597892959,4027.4711100260415,118.0,230.0,0
175.29947916666666,178.0,255.0,45.77615448214471,2095.4563191731772,151.0,196.0,0
141.48350694444446,147.0,171.0,44.22485049822362,1955.8374015902295,115.0,178.0,0
49.9375,52.0,51.0,17.467492128236383,305.11328125,38.0,59.0,0
85.86848958333333,83.0,6.0,62.3209628445471,3883.9024098714194,22.0,140.0,0
130.02647569444446,139.0,0.0,67.12953049895273,4506.373865009826,81.0,178.0,0
107.61848958333333,110.0,118.0,64.53542461054305,4164.821029663086,52.75,161.0,0
194.59852430555554,206.0,255.0,51.24276555893409,2625.8210221278814,169.0,225.0,0
143.74739583333334,156.0,153.0,56.714964804729,3216.5872328016494,116.0,184.0,0
136.48741319444446,140.0,155.0,35.93034128568304,1290.9894249056592,115.0,162.0,0
164.04470486111111,190.0,223.0,65.54380027849786,4295.989754947615,115.0,221.0,0
82.76041666666667,81.0,21.0,44.52101246844323,1982.1205512152778,42.0,120.0,0
148.21788194444446,160.0,173.0,58.40005344805828,3410.5662427360635,110.0,188.0,0
154.49392361111111,165.0,164.0,46.27575256630083,2141.4452755774983,137.0,186.0,0
108.99001736111111,124.0,144.0,45.467291979292696,2067.274639930254,81.0,145.0,0
120.69097222222223,136.0,0.0,54.83752031024932,3007.1536337770062,85.0,162.0,0
131.91189236111111,154.5,178.0,67.80287986725911,4597.23051829397,71.0,188.0,0
113.15364583333333,109.0,222.0,55.98682109223076,3134.524136013455,68.0,158.0,0
119.79210069444444,97.0,252.0,79.6091783301808,6337.621274406527,44.0,196.0,0
154.62977430555554,160.0,160.0,31.334602128861665,981.8572905740621,141.0,176.0,0
177.53038194444446,175.0,159.0,35.69841286533784,1274.3766811041185,159.0,201.0,0
167.66059027777777,188.0,208.0,55.70147123966012,3102.6538982626835,131.0,210.25,0
77.57421875,54.0,0.0,71.21153722005877,5071.083033243815,6.0,149.25,0
152.69184027777777,166.0,226.0,63.311931713602156,4008.400697307822,110.0,206.0,0
151.83984375,147.0,255.0,57.71713193433632,3331.267318725586,106.0,178.0,0
155.87717013888889,160.0,215.0,54.95650205104334,3020.2171176863308,113.0,212.0,0
130.32335069444446,138.0,157.0,40.408859338991526,1632.8759130784024,108.0,158.0,0
136.49869791666666,145.0,149.0,46.53117419446548,2165.15017191569,112.0,172.0,0
137.54036458333334,145.0,144.0,44.10593429624699,1945.3334401448567,116.0,165.0,0
119.67708333333333,115.0,74.0,58.461027460786504,3417.6917317708335,72.0,171.25,0
79.61545138888889,70.0,33.0,50.44365363264379,2544.562191810137,38.0,107.25,0
134.97960069444446,132.0,83.0,62.21127770309548,3870.2430734516656,82.0,187.0,0
107.60763888888889,110.0,0.0,62.5871312982739,3917.1490041473767,56.0,165.0,0
164.96571180555554,167.0,163.0,43.4596331063251,1888.7397097363885,135.0,200.25,0
137.29947916666666,149.0,154.0,43.087258844451135,1856.5118747287327,122.0,165.0,0
128.39192708333334,147.5,167.0,50.029345077222374,2502.9353688557944,102.0,165.0,0
113.02734375,107.0,255.0,51.794110617718374,2682.6298946804473,81.0,136.0,0
156.06597222222223,178.0,193.0,61.967509310653234,3839.972210165895,101.0,207.0,0
168.05772569444446,182.5,251.0,57.07922477034083,3258.0379003830903,127.0,208.0,0
110.40451388888889,112.0,170.0,55.10122862778537,3036.145396291474,69.0,158.0,0
129.72395833333334,131.0,138.0,57.480878604671055,3304.0514051649307,81.0,171.0,0
170.13454861111111,178.0,228.0,51.601892738263466,2662.755334171248,135.0,215.0,0
137.71050347222223,145.0,163.0,33.88003438538469,1147.856729954849,116.0,161.0,0
82.81857638888889,96.0,0.0,62.42123566433318,3896.4106618622204,5.0,130.0,0
81.53125,43.0,1.0,83.48530868657704,6969.796766493056,11.0,167.25,0
147.53038194444446,140.0,251.0,75.2505302712487,5662.642306104118,85.0,237.0,0
131.10677083333334,140.0,213.0,70.07788243756795,4910.909606933594,67.75,190.0,0
39.733072916666664,42.0,0.0,27.758154143601857,770.5151214599609,17.0,56.0,0
81.03342013888889,36.0,25.0,74.02789694064953,5480.129525455428,26.0,147.0,0
113.09114583333333,130.0,140.0,50.57705574108744,2558.038567437066,80.0,152.0,0
120.57855902777777,123.0,157.0,48.147829094723576,2318.21344653471,80.0,160.0,0
68.79513888888889,67.0,81.0,33.589415453923365,1128.2488305362656,45.0,86.0,0
106.05251736111111,100.0,93.0,53.76773223896677,2890.9690301212268,64.0,139.0,0
183.26085069444446,211.0,233.0,65.14541769379133,4243.925446498541,150.0,233.0,0
60.044270833333336,59.0,80.0,36.18739495987801,1309.5275539822048,39.0,76.0,0
114.15581597222223,127.0,44.0,53.838956838576784,2898.6332734661337,55.0,160.0,0
126.57421875,125.0,109.0,30.1119533513305,906.729734632704,106.0,151.0,0
163.71267361111111,171.5,249.0,50.58218263865936,2558.5572004906926,146.0,189.0,0
50.630208333333336,47.0,11.0,33.90866086858993,1149.7972819010417,21.0,70.0,0
104.16145833333333,115.0,0.0,61.63725346363132,3799.1510145399307,40.0,162.0,0
133.67795138888889,142.0,154.0,36.97420177897126,1367.0915971920815,107.0,163.0,0
157.92361111111111,171.0,179.0,41.184188639626264,1696.137393904321,131.0,183.0,0
76.92925347222223,71.0,9.0,55.438519611677606,3073.4294567343627,28.0,111.0,0
149.68880208333334,152.0,149.0,41.47091450169218,1719.8367496066624,135.0,169.0,0
108.25868055555556,106.0,192.0,57.19292941131758,3271.0311746479556,65.0,156.0,0
114.49479166666667,104.0,180.0,48.3744344708366,2340.0859103732637,79.0,149.0,0
143.70486111111111,145.0,255.0,55.98364912566127,3134.1689694251545,105.75,176.0,0
126.21267361111111,130.0,238.0,86.20134444325114,7430.671783824025,37.0,215.0,0
139.55902777777777,143.0,199.0,62.97570344231801,3965.9392240547845,88.0,195.0,0
146.80946180555554,148.0,145.0,26.16367546707568,684.5379139464579,135.0,166.0,0
152.14713541666666,165.0,178.0,55.53173798906197,3083.773924085829,133.0,185.0,0
77.36892361111111,74.0,13.0,49.25604700138348,2426.1581662024983,33.0,113.0,0
120.96918402777777,119.0,55.0,56.42054705722878,3183.278130236967,73.0,165.0,0
92.68055555555556,95.0,84.0,45.50882702499987,2071.053337191358,57.0,126.0,0
158.72048611111111,162.0,183.0,33.451976312441396,1119.0347192081404,144.0,181.0,0
74.85373263888889,72.0,37.0,43.9745907333386,1933.764630164629,39.0,104.0,0
161.92317708333334,173.0,225.0,57.36726603929115,3291.003212822808,121.0,215.25,0
124.484375,117.0,110.0,67.48722049003416,4554.524929470486,81.0,175.0,0
84.74348958333333,82.0,2.0,54.99699093072201,3024.6690114339194,46.0,114.0,0
129.63715277777777,146.0,62.0,51.83914699662572,2687.29716133777,100.0,171.0,0
112.32508680555556,129.0,188.0,64.86102099306869,4206.9520442632975,46.0,171.0,0
157.35677083333334,171.0,192.0,55.78299477653696,3111.7425062391494,120.75,201.0,0
77.40234375,81.0,97.0,46.97676004249516,2206.8159840901694,32.0,114.0,0
127.50390625,131.0,136.0,47.23788224998484,2231.417519463433,90.75,164.0,0
89.06467013888889,74.0,0.0,69.71801886584767,4860.602154578692,23.0,156.25,0
74.52300347222223,63.0,10.0,57.210164683056874,3273.0029430624877,21.0,122.0,0
110.91102430555556,116.0,116.0,33.09514351529572,1095.2885242980203,91.0,134.0,0
125.49652777777777,145.0,16.0,83.22928392832327,6927.11370322145,23.0,198.0,0
123.51866319444444,141.0,199.0,67.94479605832514,4616.495311407395,57.0,188.0,0
135.15755208333334,146.0,189.0,49.75584402004043,2475.644014146593,102.0,177.25,0
167.28602430555554,190.0,235.0,63.63983028830615,4050.027999124409,132.0,217.0,0
173.26605902777777,182.0,188.0,40.91331402706302,1673.8992646770712,160.0,195.0,0
138.81423611111111,151.0,217.0,68.83858085405166,4738.750213999807,72.0,202.0,0
109.29861111111111,124.0,3.0,58.564706896767795,3429.824893904321,70.0,158.0,0
106.55512152777777,110.0,130.0,43.90197314858864,1927.3832463393976,78.0,137.0,0
128.31119791666666,128.0,134.0,53.78988293862617,2893.351506551107,95.0,159.0,0
120.69097222222223,136.0,0.0,54.83752031024932,3007.1536337770062,85.0,162.0,0
132.52213541666666,140.0,160.0,46.22695968469044,2136.9318016899956,92.0,167.0,0
139.32769097222223,151.5,254.0,72.59225928575344,5269.6361082100575,62.0,203.0,0
52.931423611111114,29.0,6.0,52.228718606518456,2727.839047278887,15.0,79.25,0
149.76649305555554,151.0,136.0,50.16940214918747,2516.9689120068965,119.0,188.0,0
200.93402777777777,202.0,255.0,55.92748580527493,3127.8836684992284,186.0,255.0,0
169.15494791666666,192.0,215.0,62.32975314053303,3884.998126559787,131.75,217.0,0
102.53342013888889,103.5,150.0,49.709334941402496,2471.0179803165393,56.0,150.0,0
124.85503472222223,127.0,15.0,49.88744963316498,2488.757630901572,108.0,163.0,0
60.829427083333336,45.0,0.0,54.112905872475864,2928.206581963433,12.0,106.0,0
79.0390625,83.0,91.0,22.429427172528513,503.07920328776044,67.0,95.0,0
102.02300347222223,85.0,255.0,61.22378896657409,3748.352335423599,62.0,111.0,0
182.13368055555554,183.0,188.0,32.117222539873104,1031.515983675733,166.0,205.0,0
154.05512152777777,174.0,179.0,58.684552787958864,3443.876735922731,117.0,199.0,0
88.09157986111111,84.0,0.0,68.98281185831033,4758.628331879039,20.0,141.0,0
135.6328125,138.0,255.0,61.60286451452886,3794.9129163953994,102.0,170.0,0
106.11979166666667,103.0,36.0,62.02175685650729,3846.6983235677085,53.0,158.0,0
137.23220486111111,133.0,255.0,56.317400862701874,3171.649639930254,96.0,177.0,0
130.70920138888889,131.0,0.0,44.357200875405894,1967.5612695011093,107.0,164.0,0
108.77951388888889,116.0,132.0,42.969385061244175,1846.3680525414738,85.75,139.0,0
88.93055555555556,81.0,41.0,45.781717569137214,2095.965663580247,50.0,122.0,0
101.63454861111111,105.0,111.0,46.908646673959375,2200.4211327823596,66.0,136.0,0
152.23177083333334,167.0,168.0,54.54761169843312,2975.441942003038,116.0,194.0,0
103.58854166666667,101.0,99.0,28.082807375607697,788.6440700954861,88.0,117.0,0
123.06727430555556,136.0,155.0,49.991807369097224,2499.1808040289234,90.0,161.0,0
160.91970486111111,172.0,228.0,56.74051616101539,3219.486174218449,112.0,212.0,0
134.06510416666666,131.0,132.0,48.3775759900153,2340.389858669705,95.0,162.0,0
113.71744791666667,133.0,1.0,87.85440888679396,7718.3971608479815,7.0,199.0,0
165.55859375,174.0,191.0,34.95807316304005,1222.066879272461,139.0,193.0,0
165.98220486111111,177.0,255.0,56.762420135006856,3221.972339583032,145.0,201.0,0
91.00434027777777,71.0,0.0,82.05617665353,6733.216126995322,9.0,171.0,0
168.42144097222223,180.0,189.0,52.01663137488111,2705.7299395902655,142.0,203.0,0
74.50043402777777,63.0,2.0,62.66650736753209,3927.091145644954,12.0,135.0,0
134.03342013888889,124.0,238.0,59.58744313714169,3550.663379622094,97.0,162.25,0
136.52907986111111,142.0,200.0,61.10227384999232,3733.4878696394558,87.0,196.0,0
168.36241319444446,174.0,199.0,47.6836471110944,2273.7302018153814,142.0,201.0,0
146.83159722222223,149.0,252.0,49.09620949052758,2410.43778633777,116.0,181.0,0
160.94140625,168.0,229.0,53.44429817805341,2856.293007744683,118.0,207.0,0
110.28342013888889,127.0,154.0,57.578772758113104,3315.315072330428,65.0,155.0,0
